agent_id,day,t,step,stage_name,stage_index,top_negative_tags,top_positive_tags,top_primary_reasons,negative_tag_counts_json,positive_tag_counts_json,primary_reason_counts_json,summary_text
10,4,21601.0,421601,shock,1,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 19}","{""success_experience"": 57}","{""event_emitted_without_reason_tag"": 96}",stage=shock; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
1,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 12}","{""success_experience"": 73}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
2,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 13}","{""success_experience"": 74}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
3,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 13}","{""success_experience"": 71}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
4,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 12}","{""success_experience"": 74}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
5,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 14}","{""success_experience"": 71}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
6,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 13}","{""success_experience"": 69}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
7,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 12}","{""success_experience"": 73}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
8,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 11}","{""success_experience"": 78}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
9,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 9}","{""success_experience"": 77}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
10,6,21601.0,621601,recovery,2,"[""negative_feedback""]","[""success_experience""]","[""event_emitted_without_reason_tag""]","{""negative_feedback"": 13}","{""success_experience"": 69}","{""event_emitted_without_reason_tag"": 96}",stage=recovery; events=96; top_primary=event_emitted_without_reason_tag; top_negative=negative_feedback; top_positive=success_experience
